@iizFishey44,With that rant being said.... #MeToo,http://twitter.com/iizFishey44/status/920078438987386880,"October 17, 2017 at 05:36AM"
@jessdurkin,#MeToo,http://twitter.com/jessdurkin/status/920078440979750913,"October 17, 2017 at 05:36AM"
@allen_cara,#metoo https://t.co/jYLZeJDadE,http://twitter.com/allen_cara/status/920078441013276674,"October 17, 2017 at 05:36AM"
@shannonmakestv,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",http://twitter.com/shannonmakestv/status/920080436331659265,"October 17, 2017 at 05:44AM"
@Mar_leneF,"Do I have  #MeToo story? Well, I am a woman, so...",http://twitter.com/Mar_leneF/status/920080436373721088,"October 17, 2017 at 05:44AM"
@marycsquared,"RT @Ridhimakandru: #MeToo .
I suppose the rhetorical question here is #Whohasnot",http://twitter.com/marycsquared/status/920080436998656000,"October 17, 2017 at 05:44AM"
@charlene_woolle,@waywardandwine #MeToo,http://twitter.com/charlene_woolle/status/920080437413842944,"October 17, 2017 at 05:44AM"
@Kieracolleen,#metoo,http://twitter.com/Kieracolleen/status/920080438563028992,"October 17, 2017 at 05:44AM"
@missjjmarch,"RT @therealKripke: Completely fucking horrified by the amount of women I know, love &amp; respect tweeting #MeToo. This shit must change.",http://twitter.com/missjjmarch/status/920080438751662081,"October 17, 2017 at 05:44AM"
@BJTuininga,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",http://twitter.com/BJTuininga/status/920080438806417408,"October 17, 2017 at 05:44AM"
@jkhoey,"@carolineghosn Been there, know the pain and silence #MeToo",http://twitter.com/jkhoey/status/920080439137759234,"October 17, 2017 at 05:44AM"
@misslasha84,#MeToo,http://twitter.com/misslasha84/status/920080440828006408,"October 17, 2017 at 05:44AM"
@lcgion,#metoo,http://twitter.com/lcgion/status/920080440840654850,"October 17, 2017 at 05:44AM"
@SarahHarber4,RT @sheridanhutch19: I admire the strength of those saying #metoo. It's a reminder that I'm not alone and you all inspire me to keep going.,http://twitter.com/SarahHarber4/status/920080440870035456,"October 17, 2017 at 05:44AM"
@charlilwhite,@PattyArquette I’ve seen #MeToo way to often in the last few days... lived it too,http://twitter.com/charlilwhite/status/920080440903503874,"October 17, 2017 at 05:44AM"
@OtterMcBean2017,#MeToo,http://twitter.com/OtterMcBean2017/status/920080441943654400,"October 17, 2017 at 05:44AM"
@hermes_4life,RT @JaxYSoto: Alyssa Milano Kicks Off #MeToo Crusade for Victims of Sexual Harassment https://t.co/1Lgs8THw48,http://twitter.com/hermes_4life/status/920080442124054528,"October 17, 2017 at 05:44AM"
@daabcreative,"RT @iamliyv: when i cried about it, family told me that ""boys will be boys."" #metoo",http://twitter.com/daabcreative/status/920080443155931136,"October 17, 2017 at 05:44AM"
@lucithelux,"RT @katie_brinker: #MeToo isn't about us wanting pity. 
We want people to realize the magnitude of sexual assault. It shouldn’t be this common and normalized.",http://twitter.com/lucithelux/status/920080443428532225,"October 17, 2017 at 05:44AM"
@FredForTrump,"RT @DLoesch: #MeToo. 
Spent my weekend preparing to move due to repeated threats from gun control advocates. 1 https://t.co/cQoZzOYXPt",http://twitter.com/FredForTrump/status/920080443764068352,"October 17, 2017 at 05:44AM"
@godlovezuglyz,RT @jasgleam: Girls/women are so afraid to speak out. Especially when it's a family member who's hurting you in such a heinous way. #MeToo,http://twitter.com/godlovezuglyz/status/920080443877158918,"October 17, 2017 at 05:44AM"
@Darbustin,"No one wants to admit this, but #metoo",http://twitter.com/Darbustin/status/920080446637117440,"October 17, 2017 at 05:44AM"
@OAS14,"Women are so not alone, to be sexually harassed #MeToo  This hashtag should include everyone in the world  who has been harrased sexually !",http://twitter.com/OAS14/status/920080446809100289,"October 17, 2017 at 05:44AM"
@dalirumm,#metoo because I've been screamed at on very full el cars and no one said anything,http://twitter.com/dalirumm/status/920080448100892673,"October 17, 2017 at 05:44AM"
@IrrationaliTV,"RT @MaryRobinette: Bless your heart, I know you mean well, but do not say these to #metoo survivors:
1. It's made you stronger.
2. It taught you compassion.",http://twitter.com/IrrationaliTV/status/920080448721522688,"October 17, 2017 at 05:44AM"
@AlexisMychajliw,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",http://twitter.com/AlexisMychajliw/status/920080448780304384,"October 17, 2017 at 05:44AM"
@littleredyarn,@ManniKnits 💜 #MeToo,http://twitter.com/littleredyarn/status/920080449942286336,"October 17, 2017 at 05:44AM"
@daniellabova,"RT @DLoesch: 3 Another guy created a string of social media accounts, posted photos of my house, threatened to rape me to death. #MeToo",http://twitter.com/daniellabova/status/920080452052049926,"October 17, 2017 at 05:44AM"
@DarkLadyXandra,#MeToo. It started when I was 11.,http://twitter.com/DarkLadyXandra/status/920080452584648704,"October 17, 2017 at 05:44AM"
@spiltthebeanz,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",http://twitter.com/spiltthebeanz/status/920080453268312066,"October 17, 2017 at 05:44AM"
@TweetLeni,RT @MonicaLewinsky: #MeToo https://t.co/VWssdltU3n,http://twitter.com/TweetLeni/status/920080454472040449,"October 17, 2017 at 05:44AM"
@jaelynmarie2,"RT @keatoneely: If you found yourself posting #MeToo today, I just want you to know that I believe you.",http://twitter.com/jaelynmarie2/status/920080454774153217,"October 17, 2017 at 05:44AM"
@anjaliashaaa,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",http://twitter.com/anjaliashaaa/status/920080455180980225,"October 17, 2017 at 05:44AM"
@DomDom1984,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",http://twitter.com/DomDom1984/status/920082614605754369,"October 17, 2017 at 05:52AM"
@htlyt,"I wrote this because it's okay to leave your status blank. You're not a coward for keeping your silence.  #MeToo 

https://t.co/RaiXD5M3KZ",http://twitter.com/htlyt/status/920082615301963777,"October 17, 2017 at 05:52AM"
@jsingletonphoto,So then most prolific stereotypical industry standard has come to the forefront. #movieexcutive #castingcouch - one of thousands #MeToo,http://twitter.com/jsingletonphoto/status/920082617613082625,"October 17, 2017 at 05:52AM"
@melaguas,Don't wait 25 years to talk about it. #MeToo,http://twitter.com/melaguas/status/920082618627977217,"October 17, 2017 at 05:52AM"
@xuxuleana,"When you can’t say nothing ‘cuz he’s a “friend” of the family, even when he’s 60 years older than you #MeToo",http://twitter.com/xuxuleana/status/920082622725967872,"October 17, 2017 at 05:52AM"
@MariamParwaiz,RT @GongGasGirl: The #metoo is interesting. Every single woman I work with has a story.  Big/little. Young/old. Senior/junior. Hardly any complain. Routine.,http://twitter.com/MariamParwaiz/status/920082623711424512,"October 17, 2017 at 05:52AM"
@H_Brownie13,"RT @mary__agan: if #MeToo makes you uncomfortable, GOOD. be uncomfortable enough to want to change how victims are treated after abuse or harassment.",http://twitter.com/H_Brownie13/status/920082624282005509,"October 17, 2017 at 05:52AM"
@truebloodnet,"RT @evanrachelwood: FYI, #metoo is a HUGE reason why so many marched on Washington for @womensmarch. 
That should be clearer than ever tonight. Think about it.",http://twitter.com/truebloodnet/status/920082624818892801,"October 17, 2017 at 05:52AM"
@soccerstar20202,"RT @rkschiz: Maybe it could have been worse. But it still happened, that’s what happened to #MeToo. But it doesn’t make it okay.",http://twitter.com/soccerstar20202/status/920082624974073857,"October 17, 2017 at 05:52AM"
@MzKatMac,"RT @Cardlinish: For what it's worth... #MeToo. I was a kid. The best part of being an adult is getting to decide who we are, and what defines us. love y'all",http://twitter.com/MzKatMac/status/920082625334861824,"October 17, 2017 at 05:52AM"
@PoisonIvyResist,RT @Alyssa_Milano: A moment can create a movement.  This is our moment. This is our movement. #MeToo https://t.co/pt6Rh6Lss4,http://twitter.com/PoisonIvyResist/status/920082627767480320,"October 17, 2017 at 05:52AM"
@SixxSmitherins,"RT @HannahSuydam: To anyone saying the “#MeToo” tweets are attention seeking, you are the reason women are afraid to speak up after being sexually assaulted.",http://twitter.com/SixxSmitherins/status/920082628853878785,"October 17, 2017 at 05:52AM"
@alysssatesss,"RT @GionetJ: I don't share my story cause ""he's the nicest guy you'll ever meet"" #MeToo",http://twitter.com/alysssatesss/status/920082630065950720,"October 17, 2017 at 05:52AM"
@MichaelRogers77,These #MeToo posts are breaking my heart and prayerfully review my past actions and inactions. It's a call to repentance and action for men.,http://twitter.com/MichaelRogers77/status/920082631223635968,"October 17, 2017 at 05:52AM"
@imazer0,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",http://twitter.com/imazer0/status/920082632666357760,"October 17, 2017 at 05:52AM"
@nlittletaylor,"More than one way to do things...

#MeToo https://t.co/sN7P6Srskj",http://twitter.com/nlittletaylor/status/920082633706663941,"October 17, 2017 at 05:52AM"
@llandy420,#MeToo,http://twitter.com/llandy420/status/920082633832484864,"October 17, 2017 at 05:52AM"
@neurostellar,👇One of the reasons why I've been hesitant to share my #MeToo experiences. But any harassment is one too many. It c… https://t.co/JioU7ER9sY,http://twitter.com/neurostellar/status/920082634042064896,"October 17, 2017 at 05:52AM"
@heeyyy_ne,RT @MaryKateSays: Did he corner you? Did he make up excuses? Did he make you feel ugly? Did he scare you? Did you keep it a secret? #metoo,http://twitter.com/heeyyy_ne/status/920082634063179777,"October 17, 2017 at 05:52AM"
@LegitHDNelson,@jennamoreci Because sometimes evil wins.... but only for a moment and then you comeback and kick major ass and YOU win.  #MeToo,http://twitter.com/LegitHDNelson/status/920082634159611904,"October 17, 2017 at 05:52AM"
@rlevin18,"In The Wake Of Harvey Weinstein Scandal, Women Say #MeToo https://t.co/npVYb0iMu5",http://twitter.com/rlevin18/status/920082634184757248,"October 17, 2017 at 05:52AM"
@Chumppell,RT @ybbaaabby: #MeToo https://t.co/w1E24poBdH,http://twitter.com/Chumppell/status/920082634340003840,"October 17, 2017 at 05:52AM"
@lfkraus,RT @NARAL: A must-read thread.#MeToo https://t.co/i4iGw2BynD,http://twitter.com/lfkraus/status/920082634344157184,"October 17, 2017 at 05:52AM"
@Mariainengland,"RT @mashable: After #MeToo: 5 ways men can help end sexual assault
https://t.co/Pf9eWpI5Q6",http://twitter.com/Mariainengland/status/920082634457452544,"October 17, 2017 at 05:52AM"
@CvHSLifeSkills,RT @SqueakinMad: Nothing will make the strong girl feel more weak than the moment when she couldn't speak #MeToo,http://twitter.com/CvHSLifeSkills/status/920082635753476101,"October 17, 2017 at 05:52AM"
@skin4skin,RT @ajplus: Thousands of people are sharing their sexual assault and harassment experiences with #MeToo. https://t.co/ZmwBoQWz40,http://twitter.com/skin4skin/status/920082637175136256,"October 17, 2017 at 05:52AM"
@missmeesh95,@Alyssa_Milano #MeToo,http://twitter.com/missmeesh95/status/920082637905043457,"October 17, 2017 at 05:52AM"
@Kayy_sayy,#MeToo,http://twitter.com/Kayy_sayy/status/920082639347994629,"October 17, 2017 at 05:52AM"
@birdie4573,"@caitrionambalfe It's a group none of us want to be in, but we stand together in solidarity. ✊🏼✊🏼✊🏼 #MeToo",http://twitter.com/birdie4573/status/920082639394103296,"October 17, 2017 at 05:52AM"
@smart_taytay,"RT @womensmarch: Instead of taking action to end the sexual assault and violence we read about in #MeToo, @BetsyDeVosED is siding with the perpetrators.",http://twitter.com/smart_taytay/status/920082639507292161,"October 17, 2017 at 05:52AM"
@madelinefrank_,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",http://twitter.com/madelinefrank_/status/920084489493254144,"October 17, 2017 at 06:00AM"
@Bmac_97,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",http://twitter.com/Bmac_97/status/920084489883275264,"October 17, 2017 at 06:00AM"
