@makiswhack,Today is a good day for resistance. ⁰Today is a good day for change. ⁰Today is a good day to recognize. #MeToo,http://twitter.com/makiswhack/status/919937555021422592,"October 16, 2017 at 08:16PM"
@thestevieleo,#MeToo,http://twitter.com/thestevieleo/status/919937555474284545,"October 16, 2017 at 08:16PM"
@cromar1,RT @homeisanisland: Sadly this is probably true #metoo https://t.co/Gl2Y0MkBKn,http://twitter.com/cromar1/status/919937555654692864,"October 16, 2017 at 08:16PM"
@lllpingkilll,"RT @Prapapoom: มีคนร่วมติดแฮชแท็ก #MeToo มากกว่า 30,000 ทวีตแล้ว เพื่อแสดงตัวว่าเคยถูกคุกคามทางเพศ และปัญหานี้ไม่ควรถูกละเลย",http://twitter.com/lllpingkilll/status/919937555759448065,"October 16, 2017 at 08:16PM"
@sophiecollender,@Alyssa_Milano #MeToo,http://twitter.com/sophiecollender/status/919937555948335105,"October 16, 2017 at 08:16PM"
@SallyWrench,#MeToo,http://twitter.com/SallyWrench/status/919937556153884673,"October 16, 2017 at 08:16PM"
@MjHuhn79,"RT @HannahSuydam: To anyone saying the “#MeToo” tweets are attention seeking, you are the reason women are afraid to speak up after being sexually assaulted.",http://twitter.com/MjHuhn79/status/919937556711641088,"October 16, 2017 at 08:16PM"
@DuchannesArthur,"RT @bruntofitall: For any men out there who think #MeToo is just about women, please know, it is not. Sexual assault/harassment is not limited to one gender.",http://twitter.com/DuchannesArthur/status/919937556808175616,"October 16, 2017 at 08:16PM"
@mariposadiablo,#metoo,http://twitter.com/mariposadiablo/status/919937556875239427,"October 16, 2017 at 08:16PM"
@ruchirasehgal,#MeToo https://t.co/k4h9vFR9sA,http://twitter.com/ruchirasehgal/status/919937557739085824,"October 16, 2017 at 08:16PM"
@Vyvajus1,RT @libertyposse: #MeToo https://t.co/gPpOipLQPZ,http://twitter.com/Vyvajus1/status/919937558557097984,"October 16, 2017 at 08:16PM"
@stavvers,"RT @cattelady: I hope people remember that behind every public declaration of #metoo are countless women who can’t say it, for whatever reason",http://twitter.com/stavvers/status/919937559769354241,"October 16, 2017 at 08:16PM"
@IOL,Thousands join the #MeToo movement https://t.co/oHDEbxvHRi,http://twitter.com/IOL/status/919937560734044160,"October 16, 2017 at 08:16PM"
@IInir26,"RT @marshawright: #MeToo
Age 4 father
Age 8 friend of family x 2
Age 9 grandfather
Age 10 fof
Age 11 fof x2
Age 12 fof x 2, aunts hubby
Age 13 fof x1, friend",http://twitter.com/IInir26/status/919937561862295552,"October 16, 2017 at 08:16PM"
@shallowstairs,#MeToo,http://twitter.com/shallowstairs/status/919937562801852416,"October 16, 2017 at 08:16PM"
@EddiBChavelas,RT @kScodders: No more.  #MeToo,http://twitter.com/EddiBChavelas/status/919937563657424897,"October 16, 2017 at 08:16PM"
@zemayhew,#MeToo,http://twitter.com/zemayhew/status/919939413962051584,"October 16, 2017 at 08:23PM"
@kcimary,RT @MonicaLewinsky: #MeToo https://t.co/VWssdltU3n,http://twitter.com/kcimary/status/919939414222139393,"October 16, 2017 at 08:23PM"
@KallieKate,"RT @Kimberly_Corban: For each #MeToo post you see, there are countless other victims who've had terrified responses just like mine. *TW* https://t.co/jMrfT4vE4j",http://twitter.com/KallieKate/status/919939415761457152,"October 16, 2017 at 08:23PM"
@ehzielke,RT @SherylCrow: #metoo A manager on my first big tour as a backup singer. When I went to a lawyer he told me to suck it up bc the guy could do a lot for me.,http://twitter.com/ehzielke/status/919939416122150912,"October 16, 2017 at 08:23PM"
@adovadotchka,"I feel like I shouldn’t jump on the #MeToo because I’ve *only* been groped, harassed, and stalked. But that’s kinda the point.",http://twitter.com/adovadotchka/status/919939416541614083,"October 16, 2017 at 08:23PM"
@KOxuiaw,RT @alt_africa: #MeToo,http://twitter.com/KOxuiaw/status/919939417132777476,"October 16, 2017 at 08:23PM"
@NExeizit94,RT @alt_africa: #MeToo,http://twitter.com/NExeizit94/status/919939417313284096,"October 16, 2017 at 08:23PM"
@rewa2303,"How many times have you felt uncomfortable in your own skin because someone was creepily staring at you?
#MeToo https://t.co/plg0abYdDV",http://twitter.com/rewa2303/status/919939417795567616,"October 16, 2017 at 08:23PM"
@_emilyharmsen,"RT @marloesdevee: Dear men, we really need your help too in supporting #MeToo. Retweet good articles, support the women around you, please.",http://twitter.com/_emilyharmsen/status/919939419083296769,"October 16, 2017 at 08:23PM"
@BonCzooo,RT @alt_africa: #MeToo,http://twitter.com/BonCzooo/status/919939420748259328,"October 16, 2017 at 08:23PM"
@PAGNIERMickael,RT @TwitterMoments: People who have been sexually assaulted are saying #MeToo to show how widespread the problem is. https://t.co/MXFKGdQmEn,http://twitter.com/PAGNIERMickael/status/919939421159424001,"October 16, 2017 at 08:23PM"
@camdens25,RT @alt_africa: #MeToo,http://twitter.com/camdens25/status/919939421230845954,"October 16, 2017 at 08:23PM"
@rachellehoude,Mood today. #metoo https://t.co/anzReG1IyA,http://twitter.com/rachellehoude/status/919939422153531393,"October 16, 2017 at 08:23PM"
@FifthHouseSun,RT @abbyglassenberg: We need to extend this meme outward. #metoo https://t.co/2ATReZCDsP,http://twitter.com/FifthHouseSun/status/919939423168552960,"October 16, 2017 at 08:23PM"
@AlexanderJH_,"@BriaandChrissy But turns out all she did was hurt me. Little did I know I was being sexually abused, verbally and physically. #MeToo",http://twitter.com/AlexanderJH_/status/919939423306788867,"October 16, 2017 at 08:23PM"
@NeomiMilleri,RT @alt_africa: #MeToo,http://twitter.com/NeomiMilleri/status/919939423705460736,"October 16, 2017 at 08:23PM"
@m_lucas78,"RT @_unduetrestella: Your story is valid
Your feelings are valid
Even if you didn't tell anyone
Even if you won't
You are valid
#MeToo",http://twitter.com/m_lucas78/status/919939423785095168,"October 16, 2017 at 08:23PM"
@Iotalibra,"RT @_unduetrestella: Your story is valid
Your feelings are valid
Even if you didn't tell anyone
Even if you won't
You are valid
#MeToo",http://twitter.com/Iotalibra/status/919939424493989888,"October 16, 2017 at 08:23PM"
@David2ck,"RT @WWEDramaKing: Please, if you haven't, go seek the #MeToo hashtag. Men especially need to take responsibility for our role in this. 

#IBelieveYou",http://twitter.com/David2ck/status/919939424754036736,"October 16, 2017 at 08:23PM"
@PranavKxyxa,RT @alt_africa: #MeToo,http://twitter.com/PranavKxyxa/status/919939424959520768,"October 16, 2017 at 08:23PM"
@1ubuntufan,RT @MonicaLewinsky: #MeToo https://t.co/VWssdltU3n,http://twitter.com/1ubuntufan/status/919939425429327873,"October 16, 2017 at 08:23PM"
@ErinMCarr,"I want to say it helps to know I'm not alone, and it does, but also it breaks my heart all over again for our world. #MeToo",http://twitter.com/ErinMCarr/status/919939426268172288,"October 16, 2017 at 08:23PM"
@adammanross,"RT @KimWeaverIA: #MeToo  If everyone who has been sexually harassed or assaulted posted this, we might give people a sense of the magnitude of the problem.",http://twitter.com/adammanross/status/919939426632966144,"October 16, 2017 at 08:23PM"
@marineyxx16,RT @alt_africa: #MeToo,http://twitter.com/marineyxx16/status/919939427102736385,"October 16, 2017 at 08:23PM"
@iskios,"ME TOO!

But I don't want to talk about it! 
#metoo #ithappenstomentoo",http://twitter.com/iskios/status/919939427882995713,"October 16, 2017 at 08:23PM"
@Ciara_B04,#metoo 💜💪🏼,http://twitter.com/Ciara_B04/status/919939427916484608,"October 16, 2017 at 08:23PM"
